Wall time,Step,Value
1724428762.899405,9,2.0511560440063477
1724428764.4318972,19,1.190263271331787
1724428767.339118,39,1.2905380725860596
1724428770.245456,59,0.6741333603858948
1724428771.704138,69,0.7438402771949768
1724428773.172328,79,1.2299336194992065
1724428774.654907,89,1.0732346773147583
1724428776.1001658,99,0.9222843050956726
1724428777.5507681,109,1.0504790544509888
1724428779.000423,119,0.5158385038375854
1724428780.4960809,129,0.6705507040023804
1724428781.958652,139,0.6623450517654419
1724428783.473268,149,0.6145193576812744
1724428785.024427,159,0.584749162197113
1724428786.58925,169,0.8740057945251465
1724428788.148258,179,0.9432976841926575
1724428789.652179,189,0.34916701912879944
1724428791.1282518,199,1.512834906578064
1724428792.643966,209,0.4014107882976532
1724428794.122126,219,0.5071142315864563
1724428795.6059918,229,1.1300383806228638
1724428797.091599,239,0.4401865303516388
1724428798.578323,249,0.8127426505088806
1724428800.067947,259,0.7107340097427368
1724428803.221901,279,0.688301146030426
1724428807.772495,309,0.6207996010780334
1724428809.3171399,319,0.6700089573860168
1724428810.831863,329,0.6780450940132141
1724428812.352248,339,0.4320259094238281
1724428813.908604,349,0.41406893730163574
1724428816.954485,369,0.4194751977920532
1724428818.511967,379,1.1363255977630615
1724428820.088469,389,0.20014269649982452
1724428821.628601,399,0.4176669716835022
1724428823.159585,409,0.4738110899925232
1724428826.2031949,429,0.2747343182563782
1724428827.731916,439,0.7479697465896606
1724428829.2539961,449,0.7821701169013977
1724428830.78257,459,0.923325777053833
1724428832.310236,469,0.8598305583000183
1724428833.843026,479,1.0722122192382812
1724428837.102953,499,0.643846333026886
1724428838.690924,509,1.107622504234314
1724428841.7795022,529,0.3286215364933014
1724428843.331615,539,0.1452857404947281
1724428844.9007518,549,0.8165521621704102
1724428846.594361,559,0.7180752754211426
1724428848.158348,569,0.7963170409202576
1724428849.727634,579,0.9523496031761169
1724428852.823781,599,0.5101717710494995
1724428854.3667352,609,0.5921729207038879
1724428855.9070761,619,1.6631377935409546
1724428857.495797,629,0.971623420715332
1724428859.0465238,639,0.3469092845916748
1724428860.600748,649,0.671496570110321
1724428862.149772,659,0.5038381218910217
1724428863.7015228,669,0.344992071390152
1724428865.2491462,679,0.38641631603240967
1724428866.8080251,689,0.2422534078359604
1724428868.360799,699,0.6650972366333008
1724428871.4237068,719,0.44483309984207153
1724428872.983207,729,0.36085131764411926
1724428874.5447848,739,0.732846736907959
1724428876.085304,749,0.37335729598999023
1724428877.6879702,759,0.8568928837776184
1724428879.187559,769,0.3588096797466278
1724428880.6624482,779,0.34112855792045593
1724428882.231543,789,0.2876996099948883
1724428883.886613,799,0.4170384705066681
1724428887.000642,819,0.22177182137966156
1724428888.574941,829,0.38019853830337524
1724428891.6288269,849,0.4656623899936676
1724428893.064926,859,0.32332688570022583
1724428894.5887842,869,0.7214654684066772
1724428896.042062,879,0.29053550958633423
1724428897.507325,889,0.3173130750656128
1724428898.9475992,899,0.5132401585578918
1724428901.315598,919,0.2638062536716461
1724428902.7847009,929,0.3870636820793152
1724428904.174724,939,0.39806118607521057
1724428905.705062,949,0.43833616375923157
1724428907.211103,959,0.30935218930244446
1724428908.657098,969,0.28397050499916077
1724428909.9232352,979,0.3494735360145569
1724428912.466194,999,0.29093170166015625
1724428913.7591739,1009,0.34165334701538086
1724428914.943902,1019,0.28806272149086
1724428916.124591,1029,0.3793145716190338
1724428917.149547,1039,0.38585978746414185
1724428918.303776,1049,0.12692835927009583
1724428919.628431,1059,0.3554346561431885
1724428920.7067788,1069,0.2524157166481018
1724428923.3545458,1089,0.19616830348968506
1724428924.7691572,1099,0.09004376083612442
1724428925.844973,1109,0.28841909766197205
