Wall time,Step,Value
1724252786.309366,2189,-1.724968671798706
1724252787.526216,2199,-0.6823621392250061
1724252788.9045708,2209,-1.5250401496887207
1724252789.946226,2219,-1.1553223133087158
1724252791.212493,2229,-1.8996086120605469
1724252792.25708,2239,-1.6862845420837402
1724252794.537448,2259,-0.9599178433418274
1724252795.84862,2269,-1.1311430931091309
1724252796.904501,2279,-1.4232616424560547
1724252799.222534,2299,-3.755589246749878
1724252800.360949,2309,-3.934784412384033
1724252801.534521,2319,-0.8388217687606812
1724252802.840063,2329,-3.3768739700317383
1724252803.976208,2339,-1.2658953666687012
1724252805.156505,2349,-2.2939770221710205
1724252806.209839,2359,-1.9074442386627197
1724252808.630919,2379,-2.2915728092193604
1724252809.560225,2389,-1.420778751373291
1724252812.0016918,2409,-1.0283873081207275
1724252813.222124,2419,-2.059229850769043
1724252814.14517,2429,-1.387387990951538
1724252816.170677,2449,-0.887718677520752
1724252817.225933,2459,-2.2576332092285156
1724252818.359788,2469,-1.3330436944961548
1724252819.618124,2479,-1.3362202644348145
1724252820.625973,2489,-2.17423152923584
1724252821.802071,2499,-1.214708685874939
1724252823.2571259,2509,-3.747598886489868
1724252825.349548,2519,-1.8964436054229736
1724252826.999319,2529,-1.8386229276657104
1724252828.062221,2539,-1.8380581140518188
1724252829.322758,2549,-2.638983964920044
1724252830.373041,2559,-0.661865234375
1724252831.384872,2569,-1.201308012008667
1724252833.402931,2589,-1.0984833240509033
1724252834.5382972,2599,-2.0206732749938965
1724252835.9576268,2609,-1.5346516370773315
1724252837.012126,2619,-0.35375043749809265
1724252838.898806,2639,-2.1747076511383057
1724252840.066217,2649,-1.8322291374206543
1724252841.110322,2659,-2.3454487323760986
1724252843.456276,2679,-1.9980884790420532
1724252845.991285,2699,-3.544708251953125
1724252848.526117,2719,-1.0784865617752075
1724252849.569509,2729,-0.2564446032047272
1724252850.774752,2739,-0.9175736904144287
1724252851.855867,2749,-2.878472089767456
1724252852.8592598,2759,-1.6779218912124634
1724252854.9720309,2779,-1.9176571369171143
1724252856.136218,2789,-2.907162666320801
1724252857.182396,2799,-2.81377911567688
1724252858.470628,2809,-1.7022777795791626
1724252859.555773,2819,-0.7298023700714111
1724252860.51598,2829,-2.925180196762085
1724252861.680755,2839,-1.4366694688796997
1724252862.9608011,2849,-1.2048496007919312
1724252868.528003,2899,-2.636390447616577
1724252870.52679,2919,-4.365890979766846
1724252871.6515992,2929,-1.370588779449463
1724252874.344539,2949,-3.9905552864074707
1724252875.586934,2959,-1.8891371488571167
1724252876.886378,2969,-1.7201964855194092
1724252877.9617789,2979,-2.0852136611938477
1724252879.043221,2989,-1.3351417779922485
1724252880.321451,2999,-1.4596179723739624
1724252881.857332,3009,-2.3027503490448
1724252883.2872949,3019,-1.1356028318405151
1724252884.3797948,3029,-1.2649255990982056
1724252885.2202501,3039,-1.4165477752685547
1724252886.182289,3049,-1.6090154647827148
1724252889.8763561,3079,-2.1611061096191406
1724252890.937618,3089,-1.2829439640045166
1724252892.106535,3099,-2.091658592224121
1724252893.227304,3109,-1.663338303565979
1724252894.186492,3119,-1.4442329406738281
1724252896.635238,3139,-1.4527807235717773
1724252897.805105,3149,-1.1893444061279297
1724252898.8807192,3159,-3.780445098876953
1724252899.995981,3169,-0.9227637648582458
1724252901.232269,3179,-1.0150837898254395
1724252902.465863,3189,-0.983764111995697
1724252903.577108,3199,-1.375548243522644
1724252904.851001,3209,-1.7169537544250488
1724252906.2452369,3219,-2.1505250930786133
1724252907.48301,3229,-0.6168593764305115
1724252908.3979478,3239,-3.171588897705078
1724252909.512073,3249,-1.1133357286453247
1724252910.7499552,3259,-3.146101713180542
1724252911.888206,3269,-0.8537020087242126
1724252913.00817,3279,-1.9189250469207764
1724252914.2467752,3289,-3.428401231765747
1724252916.279219,3309,-0.5344660878181458
1724252917.1518111,3319,-0.8170291781425476
1724252919.021076,3339,-0.5625248551368713
1724252921.0207481,3359,-1.8330858945846558
1724252923.218913,3379,-1.3464524745941162
1724252924.630684,3389,-1.6319421529769897
1724252925.9161458,3399,-2.283480405807495
1724252927.205281,3409,-1.3099006414413452
1724252928.3332329,3419,-3.7877352237701416
1724252929.4147,3429,-1.2275111675262451
1724252930.4215128,3439,-1.7942267656326294
1724252931.642445,3449,-0.4072478413581848
1724252932.8502898,3459,-2.1614151000976562
1724252934.055516,3469,-0.9703109264373779
1724252935.2401989,3479,-1.9821066856384277
1724252936.290268,3489,-1.9511373043060303
1724252937.486892,3499,-1.2838531732559204
1724252938.51715,3509,-1.2352216243743896
1724252939.630969,3519,-0.5196923613548279
1724252940.9919841,3529,-4.259429931640625
1724252942.350901,3539,-1.4428061246871948
1724252943.589859,3549,-1.5766332149505615
1724252945.160054,3559,-3.5276036262512207
1724252947.137152,3569,-1.7177151441574097
1724252948.390188,3579,-0.7218503952026367
1724252949.680157,3589,-2.0549089908599854
1724252950.911127,3599,-1.2011816501617432
1724252952.081528,3609,-1.2405773401260376
1724252953.152609,3619,-2.668154716491699
1724252954.4643672,3629,-1.063793420791626
1724252955.4738219,3639,-1.010866641998291
1724252956.8748832,3649,-1.7455781698226929
1724252958.015888,3659,-0.9834681153297424
1724252959.017129,3669,-0.599869430065155
1724252960.1864,3679,0.0
1724252961.489953,3689,-2.835841417312622
1724252964.12219,3709,-0.9789789915084839
1724252965.517909,3719,-2.639348030090332
1724252967.933465,3739,-3.9702322483062744
1724252968.9586592,3749,-2.1164679527282715
1724252970.351817,3759,-0.8739656805992126
1724252971.657237,3769,-3.1587717533111572
1724252972.5911858,3779,-1.678763508796692
1724252973.771486,3789,-1.2478320598602295
1724252975.0797498,3799,-2.322246789932251
1724252977.1977322,3819,-1.6785364151000977
1724252978.597143,3829,-1.5517140626907349
1724252980.9159229,3849,-1.098445177078247
1724252982.059076,3859,-0.5633958578109741
1724252983.198503,3869,-0.5044256448745728
1724252984.347737,3879,-1.6494210958480835
1724252985.447634,3889,-1.3494274616241455
1724252988.3423529,3909,-1.225140929222107
1724252989.7008362,3919,-1.2186970710754395
1724252991.163585,3929,-1.912071704864502
1724252992.231838,3939,-0.891615629196167
1724252994.9115489,3959,-1.3188837766647339
1724252996.0575218,3969,-1.596495509147644
1724252997.0020192,3979,-1.7219048738479614
1724252998.148036,3989,-1.6811898946762085
1724252999.2160552,3999,-1.4340554475784302
1724253001.1000671,4019,-0.6390122771263123
1724253002.471589,4029,-1.442670464515686
1724253003.456842,4039,-0.7700594067573547
1724253005.581415,4059,-1.8215928077697754
1724253006.8972642,4069,-1.369526743888855
1724253009.356632,4089,-3.2791519165039062
1724253011.617365,4109,-1.8103488683700562
1724253012.818182,4119,-1.4986193180084229
1724253013.9223192,4129,-2.5773375034332275
1724253016.0104342,4149,-2.2243096828460693
1724253017.178624,4159,-2.5248987674713135
1724253018.555443,4169,-3.130019187927246
1724253020.602821,4189,-0.8135374188423157
1724253021.75689,4199,-2.220080852508545
1724253022.9188511,4209,-1.5927156209945679
1724253024.253369,4219,-1.9388837814331055
1724253025.496706,4229,-1.3329410552978516
1724253026.565465,4239,-1.2050549983978271
1724253027.81275,4249,-1.0121393203735352
1724253030.4233449,4269,-2.11421275138855
1724253032.623491,4289,-1.4151350259780884
1724253034.776175,4309,-2.9186272621154785
1724253037.0468102,4329,-2.1839852333068848
1724253040.736073,4359,-0.9884834885597229
1724253042.186205,4369,-2.343404769897461
1724253044.6350222,4389,-2.2076380252838135
1724253045.7169302,4399,-1.9166865348815918
1724253046.705805,4409,-1.4901707172393799
1724253047.941411,4419,-2.037641763687134
1724253049.024162,4429,-1.0675406455993652
1724253052.024648,4449,-3.6127521991729736
1724253053.574517,4459,-3.9681496620178223
1724253054.784072,4469,-1.4052010774612427
1724253055.9893482,4479,-0.702659010887146
1724253057.539446,4489,-2.8227336406707764
1724253058.842685,4499,-2.1349291801452637
1724253060.0501041,4509,-1.9761357307434082
1724253061.13763,4519,-1.307807445526123
1724253062.0925171,4529,-2.032207489013672
1724253063.388302,4539,-2.046753406524658
1724253064.925997,4549,-2.042175531387329
1724253066.773794,4559,-1.5016512870788574
1724253069.391482,4579,-3.4929449558258057
1724253070.705228,4589,-0.8025203347206116
1724253071.970749,4599,-0.6313587427139282
1724253073.269162,4609,-0.9724954962730408
1724253074.494248,4619,-0.5066919326782227
1724253075.804013,4629,-1.7379392385482788
1724253076.942253,4639,-0.8543135523796082
1724253078.0414872,4649,-1.5060710906982422
1724253079.179739,4659,-1.344862699508667
1724253080.5769532,4669,-1.730774164199829
1724253081.7183738,4679,-1.3911118507385254
1724253083.118231,4689,-1.2536613941192627
1724253084.3126988,4699,-1.8432248830795288
1724253085.5424268,4709,-3.505005359649658
1724253086.6516988,4719,-1.5317732095718384
1724253087.974808,4729,-0.6320153474807739
1724253089.256236,4739,-1.6928865909576416
1724253090.59953,4749,-1.4134771823883057
1724253092.0686898,4759,-1.3694430589675903
1724253094.530449,4779,-3.4914212226867676
1724253095.886626,4789,-1.4658503532409668
1724253100.9961238,4829,-1.0509703159332275
1724253102.544184,4839,-4.690976619720459
1724253103.700541,4849,-2.461498975753784
1724253104.858996,4859,-1.451103925704956
1724253106.018977,4869,-0.9503267407417297
1724253107.187291,4879,-1.6832637786865234
1724253108.987026,4889,-0.8167484998703003
1724253110.596468,4899,-1.4007370471954346
1724253113.242311,4919,-1.178242802619934
1724253114.590137,4929,-2.692213535308838
1724253115.8956969,4939,-1.9215229749679565
1724253119.641494,4969,-0.8630967736244202
1724253120.629556,4979,-1.293635606765747
1724253123.441077,4999,-2.340102195739746
1724253127.221178,5029,-2.314152956008911
1724253128.433661,5039,-0.06662236154079437
1724253129.995563,5049,-1.276796817779541
1724253131.164269,5059,-1.0497382879257202
1724253132.112475,5069,-0.8516400456428528
1724253133.411443,5079,-1.2652438879013062
1724253134.671228,5089,-1.6259888410568237
1724253136.2837691,5099,-0.9675049781799316
1724253137.435963,5109,-1.1676106452941895
1724253138.810658,5119,-1.4289191961288452
1724253140.335577,5129,-3.5033812522888184
1724253143.0190878,5149,-3.4638853073120117
1724253144.2921238,5159,-1.1629042625427246
1724253145.6826859,5169,-2.2191221714019775
1724253146.9001641,5179,-1.9709938764572144
1724253148.220418,5189,-1.9347994327545166
1724253149.550306,5199,-0.6824213266372681
1724253150.971659,5209,-1.5327190160751343
1724253153.628938,5229,-1.6898781061172485
1724253155.112383,5239,-1.0774073600769043
1724253156.275968,5249,-1.846178412437439
1724253157.848094,5259,-2.592113733291626
1724253165.826706,5319,-1.3452231884002686
1724253168.287384,5339,-0.824174702167511
1724253169.4612029,5349,-0.723047137260437
1724253171.14292,5359,-1.277866005897522
1724253172.413735,5369,-2.3670639991760254
1724253173.8643808,5379,-3.0038342475891113
1724253175.2682939,5389,-0.3860812783241272
1724253176.7630138,5399,-0.8473123908042908
1724253178.029464,5409,-1.1082721948623657
1724253179.392044,5419,-2.174968957901001
1724253180.979351,5429,-2.980719566345215
1724253182.206166,5439,-1.066028118133545
1724253183.701081,5449,-2.168642520904541
1724253185.138287,5459,-1.6809520721435547
1724253186.409993,5469,-0.6202253103256226
1724253187.871478,5479,-1.0180531740188599
1724253189.2362082,5489,-0.9493057727813721
1724253190.652385,5499,-1.1819394826889038
1724253193.6816242,5519,-1.316031813621521
1724253195.204183,5529,-0.8409005403518677
1724253196.514282,5539,-0.6948007345199585
1724253199.4577222,5559,-0.9264273643493652
1724253200.8012018,5569,-0.9620174765586853
1724253202.094124,5579,-1.8002268075942993
1724253203.4853172,5589,-0.5246443152427673
1724253204.810375,5599,-1.6740859746932983
1724253206.224941,5609,-1.4467365741729736
1724253207.7297049,5619,-2.5301671028137207
1724253209.2675068,5629,-0.27387097477912903
1724253210.744662,5639,-0.880994439125061
1724253212.267261,5649,-0.9772199988365173
1724253213.831371,5659,-0.7994957566261292
1724253215.1914308,5669,-0.38891807198524475
1724253216.516958,5679,-1.8606038093566895
1724253218.035648,5689,-3.928647994995117
1724253219.4120572,5699,-2.4654128551483154
1724253220.594126,5709,-1.5527626276016235
1724253222.2896562,5719,-0.28836295008659363
1724253223.715462,5729,-1.9309765100479126
1724253225.097127,5739,-1.487288475036621
1724253226.569547,5749,-1.8578307628631592
1724253229.720902,5769,-2.718562602996826
1724253230.958254,5779,-1.8100671768188477
1724253232.5431209,5789,-1.6012836694717407
1724253233.8866088,5799,-1.067705750465393
1724253235.3296142,5809,-1.6821928024291992
1724253236.426778,5819,-2.199944496154785
1724253237.917839,5829,-1.4086291790008545
1724253239.410174,5839,-1.0380538702011108
1724253240.960463,5849,-0.4321919083595276
1724253242.5508952,5859,-2.1276025772094727
1724253244.14693,5869,-0.808018684387207
1724253245.6995158,5879,-2.244208812713623
1724253246.915704,5889,-0.5526752471923828
1724253248.627639,5899,-1.0292010307312012
1724253251.8945112,5919,-3.066405773162842
1724253253.339403,5929,-1.855075716972351
1724253254.539059,5939,-0.9538267254829407
1724253257.323505,5959,-1.0149834156036377
1724253258.997121,5969,-1.975672960281372
1724253260.523247,5979,-1.9765396118164062
1724253262.056612,5989,-1.3854594230651855
1724253263.380769,5999,-1.7409348487854004
1724253265.019409,6009,-1.0566892623901367
1724253266.4893818,6019,-2.616990327835083
1724253268.033761,6029,-0.6772570610046387
1724253269.501659,6039,-1.8987860679626465
1724253271.1795058,6049,-1.0907875299453735
1724253272.463938,6059,-0.038820795714855194
1724253274.051075,6069,-1.9074064493179321
1724253276.8027341,6089,-1.0123491287231445
1724253279.505789,6109,-1.7129161357879639
1724253281.193542,6119,-1.0163148641586304
1724253282.578897,6129,-0.9119279384613037
1724253286.834646,6159,-1.245634913444519
1724253292.139701,6199,-0.4340967535972595
1724253293.69368,6209,-0.7846613526344299
1724253295.3542132,6219,-0.7305662035942078
1724253296.79502,6229,-2.082874059677124
1724253298.245451,6239,-0.6861757040023804
1724253299.8029819,6249,-1.2695071697235107
1724253301.263341,6259,-0.626246988773346
1724253302.770923,6269,-1.9335366487503052
1724253307.5956402,6299,-1.2297536134719849
1724253308.871244,6309,-0.8664173483848572
1724253310.391959,6319,-3.814347505569458
1724253311.612437,6329,-1.140724778175354
1724253314.725312,6349,-0.794048547744751
1724253316.301486,6359,-1.6165627241134644
1724253318.043072,6369,-2.141596555709839
1724253321.0802581,6389,-1.4903557300567627
1724253322.3892019,6399,-1.2419887781143188
1724253323.7604601,6409,-1.618333101272583
1724253325.606823,6419,-0.7256378531455994
1724253327.2854478,6429,-3.4689865112304688
1724253328.798196,6439,-1.577676773071289
1724253330.376281,6449,-1.644247055053711
1724253331.857902,6459,-1.6914660930633545
1724253333.0654678,6469,-1.0948234796524048
1724253334.504616,6479,-1.9225727319717407
1724253335.9625862,6489,-1.3529107570648193
1724253337.316563,6499,-0.15984314680099487
1724253339.1746979,6509,-4.090566635131836
1724253340.973208,6519,-1.5130031108856201
1724253342.495339,6529,-0.6830378770828247
1724253344.13568,6539,-1.2798423767089844
1724253349.449975,6569,-0.9390035271644592
1724253350.883862,6579,-1.2823951244354248
1724253352.537508,6589,-1.957520842552185
1724253354.512074,6599,-1.6322883367538452
1724253356.275382,6609,-1.2569804191589355
1724253358.031183,6619,-1.4082545042037964
1724253359.887518,6629,-0.8054771423339844
1724253361.474234,6639,-0.8855403065681458
1724253363.049987,6649,-2.5078206062316895
1724253364.506861,6659,-1.3311235904693604
1724253365.967489,6669,-1.9751403331756592
1724253367.578915,6679,-1.5027084350585938
1724253369.394359,6689,-2.4436419010162354
1724253371.212406,6699,-1.2196571826934814
1724253374.320385,6719,-2.1881797313690186
1724253375.8053,6729,-1.001452922821045
1724253377.405679,6739,-0.2531842291355133
1724253379.091991,6749,-3.010390043258667
1724253380.548309,6759,-1.1170556545257568
1724253382.187871,6769,-0.46298444271087646
1724253383.8956978,6779,-0.972112774848938
1724253385.5363681,6789,-1.4670275449752808
1724253387.129802,6799,-1.7147105932235718
1724253388.960154,6809,-2.471928119659424
1724253390.7364259,6819,-2.049016237258911
1724253392.4434,6829,-0.8067723512649536
1724253394.22526,6839,-0.9813103675842285
1724253396.001117,6849,-1.9527391195297241
1724253397.547966,6859,-0.45853811502456665
1724253399.307362,6869,-2.582301616668701
1724253400.827692,6879,-0.3488597571849823
1724253402.570482,6889,-1.589294672012329
1724253404.48626,6899,-1.8426713943481445
1724253406.084427,6909,-1.473817229270935
1724253409.211197,6929,-0.39426422119140625
1724253412.275724,6949,-1.467418909072876
1724253414.9852312,6969,-1.713437795639038
1724253420.2615318,6999,-0.8234639167785645
1724253422.249002,7009,-2.017500400543213
1724253423.941696,7019,-0.5114108920097351
1724253425.619971,7029,-1.0465657711029053
1724253427.2480798,7039,-0.015032777562737465
1724253428.825532,7049,-0.15613561868667603
1724253430.519684,7059,-0.22100305557250977
1724253432.0701141,7069,-3.5482423305511475
1724253433.736084,7079,-2.459836483001709
1724253434.9836988,7089,-0.4971289336681366
1724253436.645322,7099,-1.0999925136566162
1724253438.703518,7109,-2.9431278705596924
1724253440.617238,7119,-2.157367467880249
1724253446.602077,7149,-1.3110698461532593
1724253448.451968,7159,-1.4343911409378052
1724253450.36891,7169,-1.062347412109375
1724253454.262035,7189,-0.23235350847244263
1724253455.741416,7199,-0.5066835880279541
1724253457.596716,7209,-1.0256415605545044
1724253459.142508,7219,-3.075056552886963
1724253460.965606,7229,-1.6313941478729248
1724253462.733044,7239,-2.4384946823120117
1724253464.507502,7249,-1.406762719154358
1724253466.106091,7259,-1.3435884714126587
1724253467.78425,7269,-1.185583233833313
1724253471.349973,7289,-0.4232955276966095
1724253473.152738,7299,-0.5421248078346252
1724253475.1996129,7309,-1.341649055480957
1724253477.0428832,7319,-1.2600276470184326
1724253479.072983,7329,-1.9580717086791992
1724253482.650027,7349,-1.4915121793746948
1724253484.377968,7359,-1.9399421215057373
1724253486.2864,7369,-0.8553985357284546
1724253487.991313,7379,-1.0142765045166016
1724253489.6241548,7389,-1.142722249031067
1724253491.593427,7399,-1.8745102882385254
1724253493.5468538,7409,-1.509352445602417
1724253495.427729,7419,-1.6115034818649292
1724253497.072385,7429,-0.6379649639129639
1724253499.624419,7439,-1.451316475868225
1724253501.668807,7449,-2.20796275138855
1724253503.7428212,7459,-0.9238239526748657
1724253505.727691,7469,-0.7071200013160706
1724253507.871277,7479,-1.339594841003418
1724253511.2311769,7499,-1.2338206768035889
1724253513.241494,7509,-1.7105162143707275
1724253515.284093,7519,-3.7333714962005615
1724253517.4893591,7529,-1.564145565032959
1724253519.478365,7539,-1.171796202659607
1724253521.80563,7549,-0.4848639667034149
1724253523.688543,7559,-0.33477941155433655
1724253525.710088,7569,-0.8665422201156616
1724253532.611024,7599,-3.0032317638397217
1724253534.8616378,7609,-2.48616886138916
1724253538.588438,7629,-2.032311201095581
1724253540.6678882,7639,-1.9865604639053345
1724253542.469422,7649,-1.2669453620910645
1724253544.398918,7659,-0.9224829077720642
1724253546.733351,7669,-1.1747673749923706
1724253548.7746491,7679,-0.5256826281547546
1724253553.4499378,7699,-0.7720059752464294
1724253555.5369668,7709,-1.7174155712127686
1724253557.582679,7719,-1.5199127197265625
1724253559.7646332,7729,-0.7420923113822937
1724253561.498501,7739,-0.6306238770484924
1724253563.403031,7749,-2.314788818359375
1724253565.2953758,7759,-1.876615047454834
1724253567.361367,7769,-1.6735378503799438
1724253571.98207,7789,-1.3637486696243286
1724253574.340946,7799,-0.8901681303977966
1724253576.254941,7809,-1.636725902557373
1724253578.474036,7819,-1.180915117263794
1724253580.6778922,7829,-2.541027069091797
1724253582.6169238,7839,-0.6641054153442383
1724253584.626621,7849,-1.402442216873169
1724253586.759438,7859,-0.3801414668560028
1724253588.947378,7869,-1.9203073978424072
1724253591.065578,7879,-0.7896783947944641
1724253593.005926,7889,-1.9791632890701294
1724253595.146226,7899,-1.0590450763702393
1724253597.294209,7909,-2.210296392440796
1724253599.3418891,7919,-1.0506263971328735
1724253601.344811,7929,-1.448201060295105
1724253603.6189282,7939,-1.025647759437561
1724253605.835001,7949,-2.862312078475952
1724253607.743653,7959,-1.847511887550354
1724253609.667823,7969,-1.7749066352844238
1724253611.704892,7979,-0.5126827955245972
1724253613.716349,7989,-1.1512099504470825
1724253615.6183748,7999,-0.23996567726135254
1724253617.580727,8009,-2.1371941566467285
1724253621.558013,8029,-1.6538482904434204
1724253623.534848,8039,-1.7986818552017212
1724253625.632504,8049,-0.9216918349266052
1724253628.006478,8059,-1.1606013774871826
1724253629.909369,8069,-0.881117582321167
1724253631.959261,8079,-2.062204122543335
1724253633.950249,8089,-2.035259246826172
1724253635.693299,8099,-1.2857457399368286
1724253639.84942,8119,-0.7700784206390381
1724253642.06602,8129,-1.505759358406067
